"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:5pgQi74y4bGoT3bYFKZagk","Something (Nothing)","spotify:artist:3WrvWolT9GYQzCudBunNu3","Christopher Dicker","spotify:album:7r69JJ8k1o0wwjV16KczHZ","Ephemera","spotify:artist:3WrvWolT9GYQzCudBunNu3","Christopher Dicker","2020-03-13","https://i.scdn.co/image/ab67616d0000b2731f9da1f83af05188ab973e25","1","2","158759","https://p.scdn.co/mp3-preview/ef48fcef23e8f46fde5b77acabbe269e45dbb93d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:","2022-07-15T08:55:38Z","background piano,neo-classical","0.399","0.055","3","-30.203","1","0.0431","0.991","0.915","0.11","0.155","138.428","3","","Mellotron Records, a division of Ameritz Music Ltd.","C 2020 Mellotron Records, a division of Ameritz Music Ltd., P 2020 Mellotron Records, a division of Ameritz Music Ltd."
"spotify:track:6BMcMtb9M5yqelouZZaOPd","Raindrops","spotify:artist:4nmvmUQiWmoz5AsRoxW41b","Jørg Sorensen","spotify:album:1UMYLTMDLsVBXY8VfaYPpt","Raindrops","spotify:artist:4nmvmUQiWmoz5AsRoxW41b","Jørg Sorensen","2021-05-28","https://i.scdn.co/image/ab67616d0000b2738200367fedfb4190b01a312d","1","1","141500","https://p.scdn.co/mp3-preview/01581bc751bf86e1e20a3e86c2696ce81b38cacd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:","2022-07-15T08:55:38Z","","0.316","0.0272","5","-30.126","0","0.0374","0.993","0.928","0.138","0.244","177.791","3","","Jørg Sorensen","C Jørg Sorensen, P Jørg Sorensen"
"spotify:track:7c2CN4p20ptpqkERAJPdI1","Psalm","spotify:artist:2Uz5ooYuumPgHwe1HVjFtT","Stephanie Middleton","spotify:album:79ezfBYayk4FNCJOlrkNOg","Before Dawn","spotify:artist:2Uz5ooYuumPgHwe1HVjFtT","Stephanie Middleton","2021-07-09","https://i.scdn.co/image/ab67616d0000b273f0b10ddda82ec069d1bfa111","1","2","182312","https://p.scdn.co/mp3-preview/f72fb48696b3818e617b92fd433618eb57591402?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:","2022-07-15T08:55:38Z","background piano","0.408","0.0651","3","-33.02","1","0.0376","0.97","0.944","0.0947","0.208","83.739","4","","Stephanie Middleton","C Stephanie Middleton, P Stephanie Middleton"
"spotify:track:4TXzJ0L5gMumCwrlEgyRZL","Ocean Heart","spotify:artist:7k5pLfgL1ELz5X4SxuYoBK","Hazel Adams","spotify:album:7ogcQaTj5cbsbDdmo6REqL","Ocean Heart","spotify:artist:7k5pLfgL1ELz5X4SxuYoBK","Hazel Adams","2021-06-08","https://i.scdn.co/image/ab67616d0000b27348ea90b1612f5d003eb8ef52","1","1","172000","https://p.scdn.co/mp3-preview/8941d1273ad8f96f76629b96bad2ddc8cc72bed4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:","2022-07-15T08:55:38Z","background piano","0.46","0.0679","6","-28.875","1","0.0346","0.988","0.881","0.107","0.139","113.82","4","","Hazel Adams","C Hazel Adams, P Hazel Adams"
"spotify:track:3nI7ooi7HA8oRVSgCKvcE7","The Far West","spotify:artist:7dsYrsCwrZat4t33c7RXPe","Lihua Zhao","spotify:album:1oS03TkuqigN5sPeG4ubKQ","The Far West","spotify:artist:7dsYrsCwrZat4t33c7RXPe","Lihua Zhao","2021-04-27","https://i.scdn.co/image/ab67616d0000b27361204738603b481a3cbebfd4","1","1","171000","https://p.scdn.co/mp3-preview/23b459cf4f967aa02ba408db0bc7a706ddd60213?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:","2022-07-15T08:55:38Z","background piano","0.507","0.0414","3","-28.956","1","0.0395","0.988","0.942","0.107","0.538","132.344","4","","Lihua Zhao","C Lihua Zhao, P Lihua Zhao"
"spotify:track:0giYe8sQbW7LaO2UqMcG7k","Perfume","spotify:artist:4ddvhBOBwHziZBPGwJPTjd","Hazel Dumoulin","spotify:album:0r7CY1aenIWvpO4tB7wPfH","Perfume","spotify:artist:4ddvhBOBwHziZBPGwJPTjd","Hazel Dumoulin","2021-08-23","https://i.scdn.co/image/ab67616d0000b273a932a80bf89eee5b05c7f4dc","1","1","177020","https://p.scdn.co/mp3-preview/95cb763c353499bcba5352b331350f44154b1022?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:","2022-07-15T08:55:38Z","background piano","0.4","0.0137","5","-26.971","1","0.0658","0.996","0.908","0.0835","0.0769","106.644","3","","Himmeltone","C 2021 Himmeltone, P 2021 Himmeltone"
"spotify:track:71UMvOQ8RDBtsBi0rj5uB3","die letzten Schritte","spotify:artist:1N9hJSBYCDRgetd57dZukY","Rebecca Mayer","spotify:album:5qhOBNNRy0I0dcZ426mosd","der Saibling","spotify:artist:1N9hJSBYCDRgetd57dZukY","Rebecca Mayer","2021-07-26","https://i.scdn.co/image/ab67616d0000b273c341e35c3d3ccc286cb28416","1","1","162770","https://p.scdn.co/mp3-preview/be7ca3ca1444ef3d6019a99b4a3be753a94e8a39?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:","2022-07-15T08:55:38Z","","0.454","0.0139","2","-20.861","0","0.0393","0.989","0.914","0.0924","0.119","109.599","4","","Rebecca Mayer","C 2021 Rebecca Mayer, P 2021 Rebecca Mayer"
"spotify:track:3nfhbwdfbK19V3vwRTAcoo","Purity","spotify:artist:3KFuPRxcyZraNgy31TVxwF","Cecile Roy","spotify:album:1p7XvsfWUHq4ApCRN0zOaB","Purity","spotify:artist:3KFuPRxcyZraNgy31TVxwF","Cecile Roy","2021-07-05","https://i.scdn.co/image/ab67616d0000b273bbdd5fdb80ef29a172d7e75b","1","1","147000","https://p.scdn.co/mp3-preview/1e955278de0667a836632cb2ae9254c34aaf497d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:","2022-07-15T08:55:38Z","","0.272","0.024","2","-27.869","0","0.0389","0.993","0.924","0.0938","0.122","45.945","4","","Firefly Entertainment AB","C Firefly Entertainment AB, P Firefly Entertainment AB"
"spotify:track:0ikGD2kxo348Cqxdb2jkzQ","Stay here","spotify:artist:26Js1EtYSgTosRfHYbEpZG","Lara Di Umbra","spotify:album:43zF1UhpFqNjcFc28PQIfk","Stay here","spotify:artist:26Js1EtYSgTosRfHYbEpZG","Lara Di Umbra","2021-06-25","https://i.scdn.co/image/ab67616d0000b2735d0170a6787bf0303dce8468","1","1","172500","https://p.scdn.co/mp3-preview/1ed340cc102422f7d1af4952ea2cce17e26aadbd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:","2022-07-15T08:55:38Z","background piano","0.284","0.0223","4","-29.304","1","0.0373","0.995","0.941","0.0912","0.283","99.99","4","","Periférica","C 2021 Lara di Umbra, P 2021 Lara di Umbra"
"spotify:track:02kN88Xc8ks3JiKkGrMNpm","Page","spotify:artist:3NMfMCA11Xo7RUc91o64Og","Hideyuki Hashimoto","spotify:album:7tzcbTuaT2q5xltVSk22ZK","Page","spotify:artist:3NMfMCA11Xo7RUc91o64Og","Hideyuki Hashimoto","2021-05-21","https://i.scdn.co/image/ab67616d0000b273269052ea9d87daa125372e2d","1","1","128000","https://p.scdn.co/mp3-preview/a029b54aabcca66fc6ff40779a12ffcf3e4fd5d3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:","2022-07-15T08:55:38Z","background piano,japanese piano","0.477","0.0493","11","-29.775","1","0.0366","0.985","0.952","0.102","0.201","76.017","1","","Hideyuki Hashimoto","C 2021 Hideyuki Hashimoto, P 2021 Hideyuki Hashimoto"
